5628	-5196	14688	-480	-92	-155
5708	-5204	14628	-495	-78	-145
5668	-5156	14528	-491	-96	-153
5648	-5164	14756	-512	-90	-144
5800	-5168	14584	-484	-112	-156
5856	-5160	14568	-525	-89	-154
5804	-5168	14560	-511	-117	-151
5832	-5216	14672	-503	-92	-141
5764	-5244	14596	-490	-94	-128
5808	-5224	14556	-495	-98	-135
5784	-5216	14580	-501	-112	-127
5788	-5152	14584	-535	-92	-145
5904	-5172	14576	-499	-85	-166
5744	-5260	14492	-490	-77	-149
5772	-5232	14628	-484	-53	-116
5744	-5276	14660	-456	-82	-145
5736	-5256	14620	-496	-103	-129
5760	-5180	14636	-522	-92	-122
5708	-5212	14652	-541	-108	-147
5844	-5368	14576	-525	-100	-157
5712	-5300	14612	-475	-89	-143
5676	-5272	14508	-497	-94	-133
5788	-5236	14580	-470	-93	-142
5840	-5200	14616	-496	-115	-130
5736	-5260	14644	-522	-86	-140
5692	-5368	14660	-501	-118	-130
5840	-5244	14580	-515	-89	-178
5696	-5152	14680	-490	-115	-138
5812	-5212	14544	-493	-111	-140
5776	-5224	14608	-486	-66	-120
5876	-5172	14656	-494	-93	-128
5772	-5200	14632	-482	-97	-153
5852	-5180	14596	-528	-117	-137
5756	-5180	14640	-499	-101	-144
5864	-5340	14568	-514	-68	-149
5800	-5168	14572	-482	-102	-113
5728	-5284	14644	-482	-103	-153
5768	-5316	14716	-478	-93	-134
5688	-5224	14536	-503	-103	-142
5776	-5368	14600	-504	-98	-131
5684	-5172	14556	-489	-73	-129
5796	-5312	14508	-468	-83	-153
5800	-5260	14612	-485	-76	-159
5760	-5220	14468	-488	-94	-157
5704	-5264	14428	-482	-97	-151
5776	-5216	14520	-499	-90	-159
5816	-5196	14692	-504	-117	-141
5788	-5260	14664	-491	-70	-151
5752	-5212	14604	-504	-89	-163
5736	-5224	14652	-485	-109	-145
5848	-5160	14580	-494	-97	-144
5796	-5188	14580	-504	-111	-129
5852	-5176	14532	-504	-96	-141
5704	-5172	14580	-496	-89	-161
5776	-5252	14688	-489	-112	-151
5756	-5280	14444	-503	-76	-156
5764	-5236	14520	-500	-94	-145
5776	-5212	14552	-490	-93	-154
5748	-5216	14620	-496	-106	-140
5780	-5224	14724	-500	-92	-145
5800	-5240	14588	-501	-115	-163
5720	-5280	14692	-503	-101	-140
5828	-5264	14452	-493	-114	-152
5720	-5248	14620	-503	-95	-154
5780	-5264	14520	-495	-86	-137
5640	-5200	14636	-511	-76	-143
5700	-5240	14652	-495	-93	-139
5664	-5172	14576	-508	-108	-123
5676	-5248	14668	-513	-69	-142
5712	-5248	14648	-477	-102	-154
5660	-5272	14608	-503	-106	-134
5740	-5204	14616	-506	-102	-136
5716	-5276	14648	-488	-119	-153
5788	-5172	14456	-505	-102	-145
5700	-5312	14548	-487	-107	-152
5724	-5148	14752	-488	-85	-166
5684	-5244	14748	-505	-79	-128
5748	-5168	14612	-507	-75	-137
5812	-5112	14604	-499	-101	-149
5708	-5088	14664	-531	-99	-157
5708	-5104	14464	-503	-108	-139
5672	-5300	14684	-466	-109	-155
5776	-5240	14584	-502	-114	-146
5772	-5192	14568	-482	-69	-153
5692	-5212	14632	-498	-114	-145
5656	-5260	14584	-484	-91	-147
5796	-5284	14592	-472	-97	-136
5728	-5216	14632	-493	-122	-151
5748	-5172	14596	-483	-111	-143
5752	-5344	14684	-485	-71	-164
5796	-5216	14612	-492	-96	-113
5696	-5208	14612	-503	-88	-130
5736	-5168	14560	-514	-101	-153
5824	-5276	14644	-508	-104	-122
5636	-5228	14600	-472	-112	-145
5700	-5204	14536	-505	-90	-137
5716	-5216	14604	-502	-96	-151
5720	-5288	14608	-513	-107	-177
5744	-5156	14600	-510	-104	-132
5732	-5156	14644	-511	-78	-147
5744	-5220	14668	-508	-102	-151
5764	-5184	14604	-493	-88	-139
5836	-5220	14548	-492	-113	-137
5728	-5324	14676	-485	-93	-141
5848	-5144	14640	-495	-113	-140
5756	-5260	14524	-516	-74	-137
5728	-5220	14676	-497	-88	-137
5728	-5256	14536	-484	-104	-117
5732	-5204	14520	-510	-84	-126
5664	-5312	14532	-499	-87	-124
5736	-5192	14560	-505	-83	-151
5676	-5272	14500	-494	-101	-139
5752	-5340	14712	-487	-94	-161
5744	-5372	14620	-484	-84	-167
5788	-5304	14572	-507	-97	-127
5768	-5288	14592	-503	-96	-157
5716	-5212	14608	-466	-75	-126
5884	-5252	14516	-493	-95	-135
5728	-5124	14548	-492	-90	-158
5776	-5184	14600	-477	-90	-143
5760	-5208	14556	-499	-90	-115
5696	-5188	14592	-491	-113	-131
5676	-5128	14644	-464	-86	-138
5812	-5192	14632	-498	-97	-136
5672	-5180	14560	-485	-91	-138
5708	-5216	14704	-525	-108	-157
5716	-5212	14548	-503	-83	-121
5780	-5184	14580	-502	-99	-135
5848	-5244	14484	-503	-116	-141
5760	-5232	14580	-516	-83	-150
5712	-5300	14644	-523	-105	-134
5596	-5248	14524	-469	-106	-137
5724	-5152	14644	-485	-106	-156
5736	-5276	14564	-494	-94	-144
5644	-5396	14540	-512	-93	-152
5692	-5200	14616	-503	-81	-161
5700	-5276	14620	-516	-88	-155
5664	-5268	14588	-482	-90	-156
5700	-5220	14548	-510	-103	-139
5684	-5140	14580	-501	-86	-161
5796	-5168	14660	-502	-94	-139
5764	-5136	14748	-465	-103	-140
5752	-5180	14516	-495	-79	-137
5764	-5232	14628	-475	-96	-154
5724	-5328	14540	-500	-98	-135
5748	-5232	14648	-483	-110	-157
5824	-5256	14584	-503	-92	-140
5724	-5196	14648	-509	-102	-131
5680	-5232	14640	-469	-53	-148
5864	-5180	14656	-479	-69	-120
5596	-5224	14544	-490	-78	-133
5644	-5196	14636	-502	-82	-135
5812	-5188	14740	-512	-119	-155
5676	-5268	14628	-533	-123	-162
5700	-5292	14564	-508	-70	-133
5736	-5248	14600	-493	-117	-122
5744	-5232	14708	-497	-91	-126
5760	-5136	14616	-507	-89	-136
5728	-5256	14648	-501	-88	-146
5712	-5288	14604	-537	-105	-147
5724	-5320	14564	-508	-104	-165
5704	-5364	14392	-514	-73	-105
6200	-5272	15040	-510	-55	-108
5732	-5044	14548	-443	-76	-259
5728	-5792	14536	-381	-77	-256
5492	-5596	13928	-455	-30	-245
5980	-5428	14860	-380	-19	-327
5396	-5344	14812	-309	-32	-297
5848	-4452	14404	-308	-25	-206
5504	-4380	15300	-265	-75	-106
5892	-5216	14916	-79	-124	-52
5688	-6196	14216	-55	-87	-113
5880	-5372	14604	-112	-74	-126
5504	-4636	15524	-64	-87	-128
6048	-5268	14772	-44	-171	-180
5796	-5468	13796	-196	-122	-162
5932	-4600	14356	-267	-100	-130
5864	-4440	14364	-330	-74	-207
5804	-5668	14400	-473	-56	-144
5716	-5440	14592	-534	-97	-110
5632	-4732	14828	-496	-75	-171
5644	-5220	14588	-519	-115	-165
5840	-5292	14472	-672	-108	-153
5704	-4684	14928	-766	-128	-174
5656	-4712	14528	-905	-168	-140
5856	-4980	14064	-1109	-171	-141
5784	-4592	14256	-1375	-140	-139
5780	-4564	14480	-1541	-138	-114
5472	-6428	19216	-830	-188	-111
6144	-7152	14484	-680	-455	-227
5584	-4916	13552	-300	-154	-147
5240	-4528	15348	-413	-29	-120
6132	-5224	14108	-551	-34	-158
5920	-5616	15960	-566	-156	-202
6096	-5356	14084	-576	-211	-213
6168	-4912	14132	-532	-218	-165
5640	-5384	14852	-580	-169	-131
5864	-5600	14692	-549	-172	-109
6188	-5592	15076	-469	-189	-226
6476	-5296	14564	-413	-212	-265
6172	-5068	14580	-479	-233	-265
5128	-4944	14900	-482	-252	-244
4864	-4924	15152	-530	-285	-257
4808	-4608	14160	-592	-241	-289
4744	-4544	14772	-667	-226	-299
5520	-4852	14356	-711	-144	-339
5768	-4632	14880	-656	-104	-489
5780	-4848	14896	-649	-109	-498
5864	-4744	14304	-695	-191	-501
6172	-5520	15580	-501	-187	-481
5908	-5672	15728	-181	-250	-582
6460	-4904	15576	298	-293	-762
6064	-4876	16220	826	-310	-966
5884	-5548	17680	1410	-458	-1350
6164	-5256	17212	1889	-517	-1734
5628	-4800	16592	2297	-555	-1969
4388	-5104	15804	2663	-581	-2137
3520	-4956	15196	2850	-624	-2162
3836	-5152	15180	2972	-465	-2113
5084	-5104	15140	3098	-308	-2085
5972	-5040	15400	3416	-258	-2110
6704	-5040	15340	3669	-244	-2103
7068	-4896	15508	3906	-245	-2097
7248	-5052	15496	4001	-302	-2032
7388	-5324	15660	3999	-436	-1943
7332	-5640	15988	3997	-586	-1772
7272	-5764	16072	4019	-774	-1630
6952	-5792	16104	3977	-985	-1487
6580	-5352	16476	3999	-1170	-1263
6300	-4896	16720	3967	-1445	-1098
6252	-4652	16888	3893	-1758	-891
5824	-4576	17112	3925	-2016	-789
5424	-4604	16908	3907	-2215	-661
5556	-4592	16676	3908	-2358	-633
5768	-4468	16912	3957	-2404	-627
5936	-4072	17032	4106	-2371	-696
6308	-3624	17348	4327	-2357	-769
6840	-3560	17064	4545	-2360	-870
7296	-3484	16808	4749	-2366	-1004
7364	-3244	16704	4894	-2442	-1107
7280	-2912	16876	4948	-2576	-1213
7164	-2820	16828	4921	-2738	-1285
7268	-2844	16792	4877	-2926	-1407
6888	-2932	16840	4911	-3081	-1477
6344	-2636	16436	4824	-3235	-1404
5796	-2264	16332	4724	-3297	-1370
5516	-2008	16196	4631	-3348	-1346
5616	-1784	16188	4478	-3316	-1494
5840	-1560	16284	4339	-3283	-1689
6088	-1448	16288	4168	-3275	-1859
6412	-1144	15940	3916	-3286	-2005
6928	-852	15556	3569	-3349	-2095
6944	-576	15200	3194	-3392	-2240
7084	-656	14936	2757	-3439	-2346
7104	-920	14544	2217	-3446	-2477
6960	-964	14416	1626	-3495	-2585
7016	-1104	14648	962	-3521	-2606
7356	-1092	14420	225	-3523	-2528
7800	-868	14100	-538	-3525	-2436
8156	-720	13692	-1372	-3519	-2286
8364	-596	12896	-2313	-3488	-2136
8336	-632	12356	-3343	-3456	-1914
8244	-836	12072	-4511	-3400	-1597
8276	-968	12256	-5727	-3382	-1211
8464	-1080	11820	-7030	-3311	-795
8608	-1220	11616	-8325	-3245	-398
8548	-1456	11772	-9499	-3162	-55
8236	-1572	11720	-10551	-3041	334
7656	-1692	11068	-11613	-2882	755
7184	-1900	11020	-12715	-2656	1278
6692	-2152	11320	-13669	-2394	1828
6716	-2704	12108	-14396	-2084	2438
6912	-3320	12996	-14814	-1687	2944
7200	-3888	13432	-14978	-1275	3314
7340	-4144	13928	-14971	-801	3627
7216	-4096	14088	-14827	-328	3864
7208	-4104	14152	-14606	159	4143
7468	-4252	14104	-14269	688	4291
7364	-4776	14332	-13787	1240	4465
7416	-4972	14008	-13289	1899	4633
7568	-5208	13800	-12724	2576	4760
7996	-5476	14064	-12171	3314	4859
8388	-5844	14304	-11602	4030	4919
8704	-6240	14596	-10931	4762	5042
8932	-6588	14420	-10217	5456	5060
8740	-6536	14008	-9574	6173	5152
8588	-6372	13680	-9008	6839	5221
8424	-6408	13512	-8470	7560	5238
8036	-6692	13304	-7900	8211	5226
7392	-6940	12940	-7366	8903	5293
6976	-7104	12840	-6906	9557	5394
7020	-7248	12760	-6447	10230	5440
7228	-7364	12716	-5952	10886	5470
7136	-7416	12244	-5509	11524	5439
7100	-7612	12104	-5023	12082	5458
7004	-7544	11916	-4532	12664	5470
7040	-7380	11588	-3999	13055	5479
6848	-7160	11324	-3439	13537	5445
6272	-7160	11748	-2690	13891	5481
6104	-7600	12360	-1822	14245	5506
5896	-8184	12680	-808	14501	5394
5588	-8420	12780	337	14689	5286
5212	-8204	12612	1480	14804	5134
4744	-8008	12640	2573	14835	4888
4204	-8032	12860	3525	14789	4603
3636	-8084	12736	4349	14651	4289
3528	-7892	12396	5050	14365	3987
2948	-7496	12088	5622	14064	3765
2400	-7340	12364	6083	13618	3486
1960	-7488	12844	6597	13157	3242
1776	-7744	13000	7245	12517	2990
1404	-7760	12492	7639	11985	2653
784	-7012	11960	7795	11080	2287
448	-6856	12836	7799	10193	1999
672	-7596	13844	7745	9192	1758
652	-8288	14912	7848	8115	1512
408	-8204	15128	8011	6955	1376
256	-7844	14460	8071	5747	1205
224	-7440	14176	8121	4511	1046
-80	-7292	14360	8272	3240	842
-112	-7320	14836	8678	2002	615
104	-7168	14608	9252	694	252
-8	-6780	13792	9752	-574	-187
-276	-6180	12940	10101	-1878	-701
-984	-5512	12776	10333	-3394	-1308
-1088	-5288	12936	10474	-4981	-1910
-1088	-5152	13004	10687	-6521	-2576
-1240	-4824	13552	10989	-8077	-3261
-1256	-4668	13676	11454	-9575	-3889
-1076	-4444	13864	11971	-11083	-4460
-888	-4124	14352	12416	-12573	-4997
-384	-3740	14260	12724	-13962	-5586
8	-3072	14276	12816	-15342	-6175
524	-2620	14572	12755	-16531	-6678
1428	-2156	15320	12660	-17798	-7302
2288	-1704	15460	12515	-18981	-7892
2968	-1364	15756	12334	-20129	-8433
3188	-880	15912	12046	-21233	-8913
3832	-532	16248	11532	-22155	-9333
4476	-132	16752	10817	-22937	-9822
5368	-80	17280	10095	-23584	-10238
6140	64	17580	9190	-24100	-10640
7104	508	17456	8224	-24428	-10980
7984	688	17708	7211	-24661	-11218
8620	492	17856	6173	-24812	-11257
9100	-120	17564	4954	-24879	-11070
9236	-300	16928	3668	-24823	-10585
9500	348	15892	2508	-24700	-9876
9008	380	16088	1582	-24556	-9183
8256	-340	16304	545	-24287	-8323
7720	-624	16140	-443	-23938	-7383
8684	-284	16156	-1311	-23408	-6453
10400	4	15540	-2017	-22807	-5709
12228	652	15328	-2734	-22083	-5333
13560	880	15064	-3511	-21326	-5031
14648	1140	14744	-4304	-20523	-4704
15032	812	13124	-5222	-19605	-4095
14800	260	12420	-5963	-18648	-3276
14352	-368	11976	-6427	-17552	-2289
13772	-664	12376	-6721	-16432	-1227
13284	-844	13020	-7009	-15204	-211
12780	-544	13708	-7311	-14055	756
12344	-116	13100	-7747	-12855	1752
13100	328	12908	-8149	-11692	2678
13952	636	13036	-8453	-10560	3407
14696	784	12832	-8655	-9476	3959
14980	888	12192	-8814	-8435	4362
15492	1464	11000	-9102	-7413	4751
15936	1672	10028	-9567	-6448	5113
16052	1164	9584	-10016	-5413	5594
15900	160	9516	-10368	-4378	6076
15676	-668	10092	-10532	-3378	6560
15156	-1148	9604	-10650	-2261	6980
14432	-1648	9868	-10616	-1272	7349
13732	-2040	9668	-10635	-241	7744
13536	-1892	8924	-10749	746	8102
13600	-1808	8696	-10865	1663	8378
13940	-1932	8576	-11015	2575	8518
13612	-2228	8440	-11055	3469	8591
13408	-2396	8348	-11040	4357	8665
13360	-2564	8416	-10998	5211	8683
13436	-2604	8384	-10844	5996	8608
13192	-2876	8028	-10711	6771	8562
13284	-2704	7648	-10652	7494	8478
13196	-2732	6984	-10794	8163	8435
13280	-2868	6768	-11043	8846	8399
13024	-3200	6992	-11234	9493	8425
12988	-3708	7644	-11226	10173	8397
12780	-4332	8352	-11029	10848	8280
12500	-4724	8608	-10682	11549	8089
11840	-5052	8492	-10258	12280	7865
11260	-5232	7800	-9893	12653	7700
11056	-5704	8116	-9499	13245	7511
10944	-6136	8208	-9076	13695	7369
10476	-6456	8364	-8668	14175	7241
10068	-6540	8032	-8442	14577	7117
9944	-6648	8024	-8313	14893	6969
9816	-6740	7940	-8232	15229	6811
9508	-6964	8300	-8070	15375	6652
9124	-7360	8660	-7846	15582	6504
8944	-7408	8712	-7558	15669	6395
8464	-7536	8676	-7256	15716	6247
8032	-7884	8748	-7100	15765	6154
7756	-8092	8724	-6998	15758	6045
7652	-8164	8608	-6921	15755	5985
7380	-8312	8924	-6666	15658	5963
7080	-8756	9252	-6295	15539	6017
6640	-9200	9148	-5865	15321	5994
6076	-9264	9208	-5381	15060	6011
5876	-9372	8928	-4915	14685	6032
5852	-9424	9100	-4523	14268	6077
6036	-9460	8940	-4163	13777	6110
5816	-9316	9204	-3773	13242	6090
5204	-9468	9344	-3306	12987	6036
4556	-9668	9464	-2769	12421	6042
4480	-9776	9600	-2089	11631	5926
4296	-9752	9516	-1343	10968	5825
3824	-9476	9344	-651	10194	5713
3584	-9524	9636	85	9449	5600
3672	-9520	9944	782	8705	5381
3384	-9636	10424	1487	7930	5089
3144	-9304	10276	2204	7064	4813
3036	-8936	10096	2840	6131	4455
2864	-8992	10060	3431	5168	4139
2816	-9000	9932	4050	4157	3814
2620	-8880	9828	4694	3138	3539
2880	-8880	9908	5365	2156	3239
3036	-8644	9608	6007	1106	2880
2988	-8256	9396	6512	125	2485
2748	-8044	9384	6928	-799	2057
2724	-7884	9680	7320	-1708	1649
2784	-7928	10108	7833	-2615	1207
2736	-8128	10572	8384	-3439	779
2488	-7796	10252	8785	-4183	347
2564	-7588	10304	9091	-4876	-73
2496	-7732	10772	9338	-5404	-458
2612	-8232	11592	9632	-5891	-805
2568	-8472	12088	9876	-6296	-1064
2932	-8380	12872	10050	-6681	-1253
3292	-8004	13292	10159	-6928	-1428
3756	-7720	13516	10284	-7141	-1581
3820	-7564	13672	10386	-7327	-1713
3840	-7156	13756	10463	-7423	-1877
4020	-6548	14088	10445	-7430	-2071
4300	-5772	13800	10322	-7366	-2336
4668	-5128	13656	10047	-7289	-2661
5180	-4792	13636	9745	-7199	-2966
5504	-4896	14252	9423	-7056	-3288
5592	-5040	14660	9159	-6916	-3544
5316	-5212	15028	8939	-6735	-3635
5452	-5112	15016	8713	-6485	-3770
5488	-4952	14792	8502	-6244	-3828
5640	-4848	14776	8336	-5977	-3890
5724	-4964	14808	8114	-5709	-3889
5868	-4868	14848	7828	-5430	-3861
5900	-4696	14936	7474	-5126	-3778
6160	-4444	15240	7160	-4807	-3756
6580	-4264	15652	6882	-4496	-3781
6916	-3848	15420	6618	-4176	-3852
7072	-3696	15156	6323	-3825	-3922
7240	-3772	15288	6018	-3540	-3882
7492	-3752	15240	5666	-3330	-3794
7652	-3568	15268	5207	-3080	-3710
7984	-3472	15328	4687	-2837	-3545
8164	-3428	15236	4242	-2649	-3471
8312	-3604	15416	3914	-2448	-3321
8032	-3788	15564	3683	-2266	-3169
7756	-3824	15660	3445	-2059	-3028
7784	-3908	15484	3239	-1878	-2773
8032	-3652	15612	2998	-1729	-2571
8240	-3332	15892	2809	-1579	-2355
8428	-3164	15828	2691	-1415	-2205
8340	-2668	15736	2427	-1218	-2097
8328	-2356	15676	2038	-1036	-2008
8268	-2380	15764	1607	-845	-1888
8372	-2316	15932	1245	-640	-1753
8560	-2412	16284	988	-419	-1602
8308	-2548	16436	738	-201	-1430
8400	-2456	16140	543	12	-1249
8316	-2580	16180	431	208	-1081
8240	-2660	16428	368	435	-914
8104	-2704	16544	365	639	-795
8216	-2448	16224	265	855	-655
8464	-2612	16416	143	1035	-518
8508	-2492	16664	12	1206	-339
8640	-2396	16716	-82	1362	-205
8720	-2204	16456	-205	1540	-37
8792	-1992	16328	-369	1691	104
14856	-1740	15568	-4126	2981	430
15008	-2892	716	550	4662	723
9776	-856	16096	-621	6349	1285
7384	-1676	15000	-604	5511	1103
8656	244	13412	-1065	5745	1056
6456	-1392	12896	-1164	5740	1110
6784	-2748	15208	-1237	5668	955
5572	-3140	16292	-1124	5635	1029
7728	-3656	16168	-887	5206	910
6608	-3332	15448	-744	4994	965
5508	-2688	13068	-678	4639	898
5776	-1920	14676	-763	4519	794
6504	-2216	15440	-814	4160	644
6544	-2752	15312	-994	3786	479
5704	-3160	14140	-987	3359	389
5496	-3204	14780	-1020	3007	331
5692	-3072	15600	-1033	2686	304
5756	-3216	16392	-1009	2300	279
5536	-3324	16348	-884	1894	244
5576	-3380	15256	-804	1415	207
10036	-22944	32767	-400	2350	256
